date,rh,sw_in,H,vp,theta_1,G,lw_out,LE,wd,es,ws,sw_out,vpd,Rn,lw_in,t_avg,theta_mean,t_dew,theta_2,t_min,t_max,Rn_subday_gaps,G_subday_gaps,H_subday_gaps,ppt,LE_subday_gaps,ASCE_ETo,rso,flux,energy,ebc_cf,ebr_5day_clim,flux_corr,LE_corr,ebr_corr,ebr,H_corr,ET,ET_corr,gridMET_ETr,gridMET_ETo,gridMET_prcp,EToF,EToF_filtered,ET_fill,ET_gap,ET_fill_val
2016-11-16,67.24604166666664,139.04960616666668,-18.6587611875,1.4338156262917767,28.035958333333333,-11.8357916875,,58.00634925000001,270.31412031249994,1.9369017658751104,3.098992645833333,,0.5030861395833331,,,16.923836104166664,21.824854166666668,11.953816915769217,15.613749999999998,13.855111,19.414439,,,,,,1.8915225016302415,148.38680043645348,39.34758806250001,,1.1227226546121751,0.8906919227931965,44.176428522116325,65.12504241432093,0.8906919227931965,,-20.948613892204612,2.0364329009017834,2.286349352440022,3.0,2.0,0.0,1.143174676220011,0.8436462722566257,1.6872925445132514,False,
2016-11-17,67.08895833333334,,0.1572363125000011,1.2390524699164154,27.65680208333333,-14.384160541666667,,43.5546225,193.09073895833333,1.715925444916415,1.7674316041666664,,0.476872975,,,14.907545499999992,21.58548958333333,9.821905955176751,15.514177083333326,11.027437,18.931479,,,,,,,147.17507893046078,43.7118588125,,1.1221141844187,0.8911749034863505,49.049696800813805,48.873259704251865,0.8911749034863505,,0.17643709656194262,1.5261231124064725,1.7124843916005168,2.6000001,1.7,0.0,1.00734375976501,0.8281520514204848,1.407858487414824,False,
2016-11-18,74.63187500000002,130.91944864583334,5.1994515208333345,1.2470764243842043,27.29322916666666,-11.024056895833338,,34.96569877083333,149.85315502083333,1.6371493598008706,1.4944074374999998,,0.3900729354166667,,,13.850326729166666,21.342171875,9.879388531025194,15.391114583333328,6.443549,20.785259,,,,,,1.3908852233897868,145.99653313121104,40.16515029166667,,1.122847236197815,0.8905930991879177,45.09932799646778,39.261138226555545,0.8905930991879177,,5.838189769912237,1.2239343411911257,1.374291292294049,3.2,2.0,0.0,0.6871456461470244,0.8362147717568179,1.6724295435136358,False,
2016-11-19,,31.33517754166665,-11.578940770833334,,27.26561458333333,-3.548563895833333,,12.832635229166668,133.2888169791666,1.839357469914959,1.9335224791666663,,,,,16.083420520833332,21.283848958333333,,15.302083333333325,11.60889,19.854789,,,,,,,144.8515436253613,1.2536944583333334,,1.1241506830274988,0.8895604611535322,1.4093414816432084,14.425815657910455,0.8895604611535322,,-13.016474176267245,0.4501532723456107,0.506040108574382,2.0,1.3000001,10.3,0.3892615920370944,0.7849819694291642,1.0204766387561104,False,
2016-11-20,,,0.3579372083333337,,32.02723958333333,-0.9420432708333336,,10.293728020833333,173.28414593749997,1.8930690700943045,1.8227210000000005,,,,,16.536008020833332,23.647817708333324,,15.268395833333333,13.723285999999998,20.918293,,,,,,,143.74047663427174,10.651665229166666,,1.126459370696966,0.8877372997317046,11.998668110921836,11.595466388473639,0.8877372997317046,,0.4032017224481959,0.3612482121026947,0.4069314336706056,0.8,0.7,5.5,0.5813306195294365,0.8412013620222712,0.5888409534155898,False,
2016-11-21,83.28479166666666,,11.081744916666665,,39.15145833333335,-4.066032604166666,,43.36008545833334,258.8409023958334,2.0376785926709746,1.6950941249999996,,,,,17.630649416666667,27.219666666666665,,15.287874999999996,12.94308,20.891866,,,,,,,142.66368413056028,54.441830375,,1.1292194357540466,0.8855674710666318,61.47677297747502,48.96305123550642,0.8855674710666318,,12.513721741968606,1.523278414610455,1.7201155918427369,1.4,1.1,0.0,1.5637414471297604,0.88628672699549,0.9749153996950392,False,
2016-11-22,86.60125,,5.312698687499998,1.738711793692702,36.76629166666667,-9.152072770833335,,22.664281770833334,148.11744408333334,1.9329646061927013,1.0969134791666668,,0.1942528125,,,16.67509508333333,26.01367708333333,14.830083176015572,15.261062499999989,9.937799,20.553876,,,,,,,141.62150397078517,27.976980458333333,,1.1334388753817033,0.8822707794129916,31.710197267269226,25.688578041667377,0.8822707794129916,,6.0216192256018495,0.7954866755146089,0.9016355228764084,1.3000001,1.0,2.4,0.9016355228764084,0.8636462326673131,0.8636462326673131,False,
2016-11-23,77.45124999999997,,-2.7928185,1.6273207226845294,36.17802083333333,-10.158923562500002,,40.736888708333346,236.55944333333323,1.9645424851845288,1.9512800833333337,,0.3372217625,,,17.127501458333334,25.69971875,13.9883707912412,15.221416666666668,14.497597,19.860487,,,,,,,140.6142600430365,37.94407020833334,,1.1384951221857804,0.8783524676681217,43.199138848062304,46.37874908746252,0.8783524676681217,,-3.1796102394002075,1.4304322462356345,1.628540134956519,1.5,1.1,0.0,1.4804910317786537,0.9309891821616392,1.0240881003778033,False,
2016-11-24,78.86104166666667,,7.460766958333331,1.4248255135554615,35.70479166666666,-13.779476270833333,,28.71474072916667,226.52657710416668,1.7173531531387949,1.2270172083333333,,0.2925276395833333,,,14.971241208333335,25.4374375,11.872876773894253,15.170083333333325,11.340654,18.811416,,,,,,,139.64226242815144,36.1755076875,,1.1429776162431429,0.8749077722859556,41.34779554304424,32.82030590966281,0.8749077722859556,,8.527489633381435,1.0062055366738496,1.1500704057581292,1.2,0.90000004,0.0,1.2778559496043234,1.0605792695759038,0.9545213850414842,False,
2016-11-25,92.10583333333336,,1.8582047708333336,1.4148794225203716,35.31933333333333,-12.002600083333334,,12.337088312499995,122.12388389583334,1.5094526287703716,1.0702917916666668,,0.09457320625,,,12.643816395833333,25.20334374999999,11.545252191732063,15.087354166666673,4.622052,17.869538000000006,,,,,,,138.7058075732168,14.195293083333327,,1.1502836961592005,0.8693507552432517,16.328614195959794,14.191151543944967,0.8693507552432517,,2.1374626520148268,0.4313478804133235,0.4961724342122746,1.3000001,0.90000004,0.0,0.5513026801779638,1.122667620753856,1.0104009035851749,False,
2016-11-26,88.49479166666669,,-9.8286135625,1.6123532960995983,35.480781249999986,-4.9534040416666665,,17.615143749999994,175.18741620833336,1.7572197752662653,2.6378838958333333,,0.14486647916666665,,,15.246965895833332,25.252671875,13.73532750058799,15.024562499999991,9.542028,18.836175,,,,,,,137.80517847596806,7.7865301874999915,,1.156399431134243,0.8647531061297392,9.004339079334601,20.37014221184791,0.8647531061297392,,-11.365803132513307,0.6174228148272347,0.7139873918355172,1.3000001,0.90000004,10.3,0.7933192890030507,1.2061988548041789,1.085579017571715,False,
2016-11-27,72.5133333333333,,-10.952239270833333,1.6112214982310586,37.70232291666667,-2.9495062083333328,,43.3148990625,241.52544835416663,1.9975539982310584,2.8014506250000006,,0.3863324999999999,,,17.445800312499998,26.350494791666666,13.800237978550255,14.99866666666667,15.013238,19.443688,,,,,,,136.94064487864986,32.362659791666665,,1.1611070388520632,0.861247039711909,37.576512080078814,50.29323418863539,0.861247039711909,,-12.716722108556569,1.5214209922051116,1.7665326231066458,1.9,1.3000001,1.4,1.3588711440150243,1.128620005061088,1.467206119441415,False,
2016-11-28,84.00520833333331,,-7.644970812500001,1.6402990335193974,38.09362499999999,-6.729064000000001,,29.26854283333334,238.8274474791667,1.8380341772693982,3.4291345625,,0.19773514375,,,16.0620871875,26.543739583333334,14.082215955647163,14.993854166666672,12.509714,18.953841,,,,,,,136.11246346986343,21.623572020833336,,1.165069500355353,0.8583178940784169,25.19296425021029,34.09988657496091,0.8583178940784169,,-8.906922324750633,1.026683971979715,1.1961581822572556,1.1,0.8,0.3,1.4951977278215691,1.1371117575445049,0.909689406035604,False,
2016-11-29,76.57541666666668,,-1.0441259999999966,1.4814642198099168,38.0558125,-11.579126635416666,,32.6730863125,181.22713741666664,1.7569323093932503,2.212818124999999,,0.2754680895833333,,,15.400118270833339,26.50105729166667,12.543425338255513,14.94630208333333,10.30155,17.806416,,,,,,,135.32087809289465,31.6289603125,,1.1679237195390837,0.8562203021226815,36.940212973329054,38.15967249491653,0.8562203021226815,,-1.2194595215874608,1.1453819989955265,1.3377188045599664,1.3000001,0.90000004,0.0,1.4863541612286666,1.2173297621676296,1.095596834644057,False,
2016-11-30,86.69416666666666,,1.6253114791666656,1.4296749056934708,37.504666666666665,-7.909819437499998,,20.626187145833335,227.8454098750001,1.600674389026805,1.6581291875,,0.17099948333333334,,,13.62215225,26.19397395833333,11.843295251135487,14.88328125,6.844676,19.006363,,,,,,,134.56611995899084,22.251498625000004,,1.168814253722014,0.8555679371769845,26.0078687595758,24.108181535987796,0.8555679371769845,,1.899687223588009,0.7218385727502783,0.8436952127168802,1.2,0.90000004,0.0,0.9374390835770188,1.2245672201701054,1.1021105471357835,False,
2016-12-01,54.60770833333334,,-44.4125891875,1.3036737248001378,36.7990625,,,58.66352893750001,331.74668054166665,1.8959120602168045,4.4643006666666665,,0.5922383354166668,,,16.557388166666666,25.820947916666665,10.631424612054778,14.842833333333322,12.314644,19.631549,,,,,,,133.84840786403623,14.250939750000017,,1.1692050659030666,0.8552819596514691,16.662270949579412,68.58969521747618,0.8552819596514691,,-51.92742426789675,2.0587807857721176,2.4071369243086567,2.8,1.8000001,0.0,1.3372982169882417,1.1233951842904522,2.0221114440623325,False,
2016-12-02,45.583125,128.95880214583335,-50.70187043749999,1.1604278327168775,35.59960416666666,-9.586651958333333,,62.89397854166666,331.4531010416667,1.865175943133544,5.8093631875,,0.7047481104166669,,,16.317629291666666,25.19348958333332,8.944916878182333,14.787374999999995,13.765204999999998,19.30335,,,,,,3.088929883647888,133.1679484070662,12.192108104166666,,1.1598585151741387,0.862174124617141,14.141120402541333,72.94811656473162,0.862174124617141,,-58.806996162190295,2.2067398784905627,2.5595060388416235,3.7,2.3,0.0,1.1128287125398364,0.9759396034853578,2.2446610880163234,False,
2016-12-03,74.10395833333331,105.38025127083333,8.149172833333333,1.2306582174201652,34.82261458333334,-10.521490645833332,,25.172922395833336,187.450476125,1.5704060590868332,1.0985963750000003,,0.3397478416666668,,,13.451434479166664,24.780015625,9.707057511518377,14.737416666666675,7.560227,18.29921,,,,,,0.9463392081824504,132.52493620905926,33.32209522916667,,1.149821167026781,0.8697004618429577,38.31445042417796,28.944359006651677,0.8697004618429577,,9.370091417526274,0.880813315207364,1.012777794024459,1.8000001,1.2,0.0,0.8439814950203827,0.8998062728309101,1.079767527397092,False,
2016-12-04,80.563125,107.57376848958336,8.67230533333333,1.326935777850339,34.44529166666665,-7.618993979166667,,17.959737749999995,141.16895945833338,1.6024156570170058,0.9971826666666668,,0.27547987916666666,,,13.760891125,24.56797916666667,10.788770104606572,14.690666666666672,7.170859,18.848478,,,,,,0.8691457411512283,131.91955413044994,26.632043083333325,,1.1386038466844162,0.8782685943947698,30.32334669974842,20.449026487593308,0.8782685943947698,,9.874320212155107,0.6286063271500387,0.7157335821431965,1.6,1.1,0.0,0.6506668928574513,0.8994946454588645,0.989444110004751,False,
2016-12-05,88.94229166666666,62.9954363125,2.6200253958333333,1.4589663056548898,34.03473958333334,-6.775878645833332,,11.722330458333333,270.59262995833336,1.5941313285715566,1.4494473541666668,13.4152778125,0.13516502291666668,,,13.73254333333333,24.34608854166667,12.269302617277702,14.657437500000007,9.554544,18.31751,,,,,,0.7905682338751107,131.3519734858233,14.342355854166666,,1.128517176361251,0.8861185464844789,16.185594930912426,13.22885126921182,0.8861185464844789,,2.9567436617006013,0.41028056274589975,0.4630086621859078,1.5,1.0,0.0,0.4630086621859078,0.8265273835373016,0.8265273835373016,False,
2016-12-06,75.600625,115.59843090624996,10.324376395833337,1.3270922896521784,33.706,-8.878257270833336,,31.651748062500005,254.3652661250001,1.6267885500688462,2.685405062500001,,0.2996962604166667,,,14.038311333333334,24.16733854166667,10.91901801221684,14.628677083333322,10.20306,18.651802,,,,,,1.3418937364144479,130.82235425427194,41.976124458333345,,1.1185008585138954,0.8940538510883733,46.95033124373196,35.40250738137178,0.8940538510883733,,11.547823862360186,1.108132538790072,1.239447195983878,2.0,1.3000001,0.0,0.9534208466475332,0.7270081777326078,0.945110703753208,False,
2016-12-07,76.82916666666667,51.54569894791661,-1.6322919166666685,1.1880915805472354,33.26164583333333,-9.434440854166667,,19.310680333333334,122.10954779166664,1.3981033659639015,2.0902536249999994,,0.21001178541666665,,,11.850946958333335,23.91960937500001,9.251437726708534,14.577572916666668,8.076591,14.464414,,,,,,0.7809601196031191,130.330845283932,17.678388416666664,,1.1090153879068203,0.9017007436546228,19.605604787477024,21.415841640616275,0.9017007436546228,,-1.8102368531392523,0.6746580450883911,0.7482061535781592,1.1,0.8,7.4,0.9352576919726991,0.7036135142750528,0.5628908114200423,False,
2016-12-08,88.91666666666669,53.99084147916665,12.87265675,1.6160955958673613,39.88536458333333,3.0504940624999985,,35.15306666666667,137.20334197916668,1.7595855937840277,5.0784340625,,0.14348999791666667,,,15.121494520833332,27.203625,13.596454181196025,14.521885416666667,7.865975,19.19622,,,,,,0.4653526629630009,129.8775844892514,48.02572341666666,,1.1036554212535157,0.9060799056866994,53.00385000842609,38.79687260035292,0.9060799056866994,,14.206977408073161,1.2319909290608424,1.3596934677931545,1.2,0.8,2.8,1.6996168347414429,0.822731607339976,0.6581852858719808,False,
2016-12-09,94.41875,46.58195793749999,6.6367054166666675,1.9256351096470048,41.702541666666654,3.8613800000000005,,10.716795437499997,211.13919258333328,2.0023436971470048,1.6848053541666663,8.372222249999998,0.0767085875,,,17.262827833333333,28.12705208333334,16.357579999452852,14.551562499999996,12.791549,21.509055,,,,,,0.6744359806498492,129.46269903959734,17.353500854166665,,1.096219933863287,0.9122257031723646,19.023253558651078,11.747964785722624,0.9122257031723646,,7.2752887729284526,0.3763576718727979,0.4125707821693392,1.1,0.8,1.7,0.515713477711674,0.8847787593918749,0.7078230075134999,False,
2016-12-10,,,-9.0413790625,,,,,12.062784479166668,,,,,,,,,,,,18.473473,22.320275,,,,,,,129.086305537863,3.021405416666667,,1.0890329747978047,0.9182458411653376,3.290410128982701,13.136770065691664,0.9182458411653376,,-9.846359936708962,0.4247424703926188,0.4625585560546421,0.3,0.3,8.0,1.5418618535154738,0.8682408951515275,0.26047226854545824,False,
2016-12-11,,,5.022012375,,,,,16.34360714583333,,,,,,,,,,,,,,,,,,,,128.7485101878045,21.365619520833327,,1.0828086218070192,0.9235242312082572,23.13487702740669,17.696998728935142,0.9235242312082572,,5.437878298471547,0.5754744343013636,0.6231286790910335,0.5,0.5,0.0,1.246257358182067,0.7909056023367526,0.3954528011683763,False,
2016-12-12,,,8.069591875,,,,,16.317548645833334,,,,,,,,,,,,13.761041,18.767276000000006,,,,,,,128.44940894890829,24.387140520833334,,1.076648021874116,0.9288086539733801,26.25636660092132,17.568256471371132,0.9288086539733801,,8.688110129550191,0.5745568889631509,0.6185955379563226,1.2,0.8,0.0,0.7732444224454033,0.7449116615169674,0.595929329213574,False,
2016-12-13,,,9.5091395625,,,,,16.025079354166667,,,,,,,,,,,,13.87699,19.274593,,,,,,,128.1890876776761,25.53421891666667,,1.0801995693155817,0.9257548590151758,27.582052276593103,17.310283816618853,0.9257548590151758,,10.271768459974256,0.5642587584053991,0.6095120678120568,0.90000004,0.7,0.4,0.8707315254457955,0.889780621102103,0.6228464347714721,False,
2016-12-14,,,8.514520291666665,,,,,8.638775812499999,,,,,,,,,,,,,,,,,,,,127.96762225429715,17.153296104166664,,1.0820862258871342,0.9241407718503792,18.561345442882182,9.347900315233185,0.9241407718503792,,9.213445127649004,0.3041797676238293,0.32914873673929496,0.7,0.6,0.0,0.5485812278988249,0.9091951926831664,0.5455171156098998,False,
2016-12-15,,,2.4004886041666667,,,,,2.6934818333333332,,,,,,,,,,,,,,,,,,,,127.78507869378136,5.0939704375,,1.0859156805302048,0.9208818123997841,5.531622374238559,2.9248941580399106,0.9208818123997841,,2.606728216198648,0.09484013660556363,0.10298839148360826,0.2,0.2,25.5,0.5149419574180413,0.8708101165561479,0.17416202331122962,False,
2016-12-16,,,11.293620270833333,,,,,36.11833283333335,,,,,,,,,,,,12.448313,17.846527,,,,,,,127.64151324071936,47.41195310416668,,1.088983100267223,0.91828789606984,51.63081568109961,39.332254065326794,0.91828789606984,,12.298561615772837,1.271761917042278,1.384927235222487,1.4,1.0,0.0,1.384927235222487,0.8442928503882685,0.8442928503882685,False,
2016-12-17,56.368125,,0.7898557916666651,1.105752814023682,45.09145833333333,-21.954270875,,32.22908122916666,268.41664345833345,1.5286550202736815,2.610118270833333,,0.4229022062499999,,,13.254531687500005,29.84385416666667,8.18656342643588,14.596250000000007,10.837444,15.574470000000002,,,,,,,127.53697244695209,33.01893702083333,,1.0916359807171536,0.9160562840215718,36.04465969697532,35.182424695214145,0.9160562840215718,,0.8622350017611636,1.1274996137401638,1.2308191466034557,1.9,1.2,0.0,1.0256826221695463,0.8076530388606213,0.9691836466327456,False,
2016-12-18,66.17520833333334,,4.826597687500001,1.080366419912085,44.40052083333333,-19.608573729166665,,28.052726083333337,142.39558227083333,1.394937482412085,2.1971058750000005,,0.3145710625,,,11.767819979166665,29.454270833333336,7.863078106528455,14.508020833333326,9.097898,15.53551,,,,,,,127.47149323153799,32.87932377083334,,1.0972616072573138,0.9113596916049708,36.077219646318184,30.781179310147504,0.9113596916049708,,5.2960403361706865,0.9800014879861416,1.0753180078222329,1.6,1.1,0.0,0.9775618252929388,0.8346395026891006,0.9181034529580108,False,
2016-12-19,78.40250000000002,,10.200989375000002,1.0801726187005198,43.815,-11.671824083333336,,18.377345520833334,148.24612104166667,1.3006024207838534,1.1004028333333329,,0.2204298020833333,,,10.443374520833336,29.129026041666652,7.72792458022834,14.443052083333335,3.730237,16.081484,,,,,,,127.44510292252643,28.578334895833336,,1.099751986043907,0.9092959255270447,31.429080559520603,20.21052223475155,0.9092959255270447,,11.218558324769043,0.6411884498257628,0.7051482711242965,2.0,1.2,0.0,0.5876235592702471,0.8465032175570398,1.0158038610684477,False,
2016-12-20,76.09854166666662,,12.031045958333335,1.1484794138458303,43.34864583333333,-4.426026270833336,,20.739872791666674,136.58811339583332,1.4422861867624974,1.0629075000000001,,0.2938067729166666,,,12.057642895833334,28.890692708333336,8.684587900544512,14.432739583333335,5.282471,17.57387,,,,,,,127.45781928016487,32.77091875000001,,1.1018250346082772,0.9075851143240016,36.10781868586379,22.85171105644939,0.9075851143240016,,13.256107629414402,0.7247328155754994,0.7985287596032287,2.0,1.3000001,0.0,0.6142528447522647,0.7284342682805847,0.946964621608187,False,
2016-12-21,,,11.323571520833326,,42.93729166666668,-2.916129416666668,,20.911652541666673,,,,,,,,,28.70369270833333,,14.470093750000002,11.023343,13.104867,,,,,,,127.5096505012894,32.235224062499995,,1.1017429258435258,0.9076527532358524,35.51493007384037,23.039265255479044,0.9076527532358524,,12.475664818361334,0.7363197921574063,0.8112351221679978,1.6,1.1,0.0,0.7374864746981797,0.6878039701836473,0.756584367202012,False,
2016-12-22,73.25124999999998,119.05320075,25.716454354166668,,42.38958333333334,-6.3066712708333394,341.4189330625,16.971247187499998,,,,18.259722270833336,0.3908711083333333,,,,28.44834375000001,,14.507104166666672,,,,,,,,,127.6005952047739,42.68770154166667,,1.100761539568714,0.9084619729644686,46.98898006965477,18.681296182513705,0.9084619729644686,,28.307683887141067,0.5975742556382397,0.657786757642977,1.6,1.1,2.5,0.5979879614936154,0.635745570719879,0.6993201277918671,False,
2016-12-23,84.26145833333334,21.733558375000005,1.6384339791666669,,45.8300625,-6.510045562500001,343.52162472916666,8.646610229166667,,,,3.2972222083333333,0.16466431666666662,,,,30.177807291666664,,14.525552083333334,,,,,,,,,127.7306423980381,10.285044208333334,,1.100543811740822,0.9086416999775924,11.319141756962033,9.515973380244263,0.9086416999775924,,1.803168376717766,0.3044556251171662,0.3350667541723808,0.8,0.6,12.0,0.5584445902873013,0.6302306384246904,0.37813838305481423,False,
2016-12-24,73.61625000000002,118.56714185416664,19.236074895833333,,46.20177083333332,,332.8307092291667,21.062435395833333,,,,18.39722225,0.27745032916666673,,,,30.379588541666664,,14.557406250000012,,,,,,,,,127.89977142473978,40.29851029166667,,1.0994683113787211,0.9095305336685976,44.30693506145678,23.15748027818028,0.9095305336685976,,21.14945478327649,0.741629004311715,0.8153975890400835,1.6,1.1,0.0,0.7412705354909849,0.6411332599223337,0.7052465859145671,False,
2016-12-25,81.17937500000002,114.8537134374999,16.538998791666668,,45.40197916666669,-8.649426802083331,331.34038791666666,17.384062874999994,,,,17.47777779166667,0.17716446875000005,,,,29.9804375,,14.558895833333333,,,,,,,,,128.1079518939039,33.92306166666666,,1.1018745670720107,0.9075443157357556,37.378958887715456,19.15505675434323,0.9075443157357556,,18.223902133372214,0.6121099008061031,0.6744683319512162,1.8000001,1.1,0.0,0.6131530290465602,0.6291079237862823,0.6920187161649106,False,
2016-12-26,72.33208333333333,118.48743439583336,19.818872291666665,,44.87260416666666,-12.204364562500002,324.83505964583327,16.959442874999993,,,,18.868055604166667,0.2572954395833333,,,,29.72136458333333,,14.57012500000001,,,,,,,,,128.35514359086054,36.77831516666666,,1.103262724771367,0.9064024167110636,40.576144203276755,18.710721156876843,0.9064024167110636,,21.86542304639991,0.5971586142196936,0.6588228398447128,1.9,1.2,0.0,0.5490190332039273,0.6072908301240699,0.728748996148884,False,
2016-12-27,72.38750000000002,111.8529631875,20.056325833333336,,44.34208333333334,-6.650385083333332,329.3904730000001,17.778902062500006,,,,16.759722229166666,0.29402699166666674,,,,29.457192708333327,,14.572302083333335,,,,,,,,,128.6412963704893,37.83522789583334,,1.103126713347863,0.906514172760004,41.737050597498005,19.61238179913917,0.906514172760004,,22.124668798358847,0.6260125757810401,0.6905711952357687,1.5,1.0,0.0,0.6905711952357687,0.6207381469823311,0.6207381469823311,False,
2016-12-28,76.68666666666665,115.56951739583332,21.157442812500005,,43.12062499999999,-7.304236708333335,331.68799945833337,16.84355079166667,,,,18.894444458333336,0.2741871291666667,,,,28.86594270833334,,14.611260416666667,,,,,,,,,128.96635003338272,38.00099360416667,,1.1015569410533246,0.9078059996097756,41.86025827159279,18.55413028654464,0.9078059996097756,,23.306127985048157,0.5930779403206482,0.6533091217458195,1.5,1.0,0.0,0.6533091217458195,0.6211058006936045,0.6211058006936045,False,
2016-12-29,84.08666666666669,110.45105022916664,20.769096249999997,,41.9401875,-3.144086145833332,336.5751079166668,13.825313458333335,,,,17.702777770833332,0.2093053875,,,,28.290791666666664,,14.641395833333334,11.587695,17.818399,,,,,,,129.330234185656,34.59440970833333,,1.0976147191902388,0.91106649948877,37.97133329756436,15.174867549285569,0.91106649948877,,22.796465748278784,0.4868028441017533,0.5343219670297554,1.8000001,1.2,0.0,0.4452683058581296,0.5895120400862781,0.7074144481035337,False,
2016-12-30,87.85041666666667,80.1387846875,5.755555520833332,1.3291731846127242,42.68864583333335,-5.588816916666663,334.6550204583333,13.648452145833332,137.39783527083333,1.4768162575293908,1.3774704375000002,12.745833375000002,0.14764307291666667,,,12.307551458333334,28.679859375,10.715108379333714,14.671072916666667,4.7738809999999985,18.436552,,,,,,0.7348260422259311,129.73286808323937,19.404007666666665,,1.0943646774921194,0.9137721826801204,21.235060592186283,14.93638393084152,0.9137721826801204,,6.298676661344758,0.4770444965680669,0.522060646636103,1.0,0.8,0.4,0.6525758082951286,0.5400811928054864,0.4320649542443891,False,
2016-12-31,75.12145833333336,70.24099785416668,7.487974145833335,1.3517993687323222,43.14812500000002,-2.804825875,341.60979233333336,15.565508,154.72723066666666,1.6290957666489885,1.5912808541666668,10.473611145833337,0.27729639791666666,,,14.252607000000005,28.93337500000001,11.171098600739017,14.718625000000005,11.557253,16.191297,,,,,,0.8851427852321849,130.17416046159485,23.053482145833332,,1.0917559392428835,0.9159556307918828,25.168776052943322,16.993735806332623,0.9159556307918828,,8.175040246610703,0.5450625618657914,0.5950752891759196,1.0,0.8,0.90000004,0.7438441114698994,0.49145537967676794,0.3931643037414144,False,
2017-01-01,74.50354166666664,95.00187541666668,13.213320458333335,1.5725275348850178,42.68635416666667,-3.576610854166667,341.77433645833327,13.219360833333335,149.6352573125,1.8492551807183508,0.9789559166666668,15.44027772916666,0.2767276458333333,,,16.029711250000002,28.718645833333333,13.38341582556876,14.750937500000004,11.318499,20.850205,,,,,,0.9427211623059559,130.17416046159485,26.43268129166667,,1.0989884840290527,0.9099276421294732,29.049212341551858,14.527925322058037,0.9099276421294732,,14.521287019493823,0.4636952641808184,0.5095957554335288,2.0,1.3000001,0.4,0.3919967047952755,0.4644797559985928,0.6038237292461462,False,
2017-01-02,77.49187500000002,82.28932237500003,9.865088979166668,1.5394516096618256,41.624968749999994,-1.1932798124999993,345.56930137499984,6.287461166666668,136.84090004166666,1.7815530596618252,1.018624708333333,13.275000000000004,0.24210145,,,15.4976269375,28.205541666666665,13.031027103193367,14.786114583333333,11.943185,19.715241,,,,,,0.9049105053329497,130.6540093518937,16.152550145833338,,1.105115939828363,0.904882432657076,17.850440635037373,6.948373556335173,0.904882432657076,,10.902067078702194,0.22043272918848392,0.24360372268606245,1.8000001,1.2,4.0,0.20300310223838536,0.4683220460266854,0.5619864552320225,False,
2017-01-03,86.42291666666667,23.91222806249999,3.4214958125,1.7162609268677709,45.06166666666668,0.2422244583333332,349.56810089583325,6.265690291666667,148.26459372916668,1.8662036768677708,1.2410134166666669,3.726388875,0.14994275,,,16.313286291666664,29.951791666666665,14.735752150375276,14.841916666666654,12.929784,19.176757,,,,,,0.45433094392509,131.1723018847876,9.687186104166667,,1.11504710250498,0.8968231007941064,10.801668796877546,6.986539804916501,0.8968231007941064,,3.815128991961047,0.2198412531485172,0.2451333523343179,0.90000004,0.7,19.2,0.3501905033347399,0.5615658097691123,0.3930960668383786,False,
2017-01-04,90.69166666666663,20.9067891875,11.961737229166674,1.625807042373893,48.76729166666666,4.463131416666666,358.2996178958333,23.4461716875,206.19790483333335,1.7383627048738928,4.218907291666667,2.8750000000000004,0.1125556625,,,15.186803458333328,32.44569791666665,13.901560120101395,16.124104166666676,11.950456,19.085965,,,,,,0.7293214665080253,131.7289140829832,35.40790891666668,,1.121433305524482,0.891715980855688,39.7076083381273,26.293317817407647,0.891715980855688,,13.414290520719645,0.8217569720498645,0.9215456375036688,0.3,0.3,12.1,3.0718187916788966,0.5159962343439156,0.15479887030317468,False,
2017-01-05,,,-0.8361575000000002,,47.73260416666668,,,38.73002879166667,269.4489947083333,1.3975931662869752,3.1784522916666678,,,,,11.693806333333335,32.09936979166667,,16.46613541666667,6.286847,15.679359,,,,,,,132.32371064391606,37.89387129166667,,1.12493832912536,0.8889376191648659,42.62826825493895,43.56889387587459,0.8889376191648659,,-0.9406256209356384,1.3529096658958797,1.52193993901046,1.1,0.8,0.0,1.9024249237630748,0.557329410860129,0.4458635286881032,False,
2017-01-06,,,11.222320604166667,,47.349895833333356,,,22.737336333333346,93.37877260416664,1.0087831968580672,1.7939457291666667,,,,,6.910072479166666,31.873640625000004,,16.39738541666667,3.02237,10.790769,,,,,,,132.95654471387851,33.95965693750001,,1.1320312725135255,0.8833678223214032,38.443393657080925,25.73937578299137,0.8833678223214032,,12.704017874089553,0.7906457386274345,0.8950357016058109,1.1,0.8,4.7000003,1.1187946270072635,0.7344925651710008,0.5875940521368007,False,
2017-01-07,88.00249999999998,36.34189802083333,-11.850445291666665,1.6297185613112184,49.40895833333334,10.485971666666666,356.37978247916664,46.754673395833336,129.00232635416666,1.776779819644552,6.694923354166669,4.516666708333333,0.14706125833333333,29.20633645833333,353.7608876458333,15.456740604166667,32.926489583333336,13.838510153695939,16.444020833333322,9.412353,19.63249,,,,,,0.7200681488067187,133.62725765502694,34.90422810416668,18.72036479166666,1.1399045622592636,0.8772664248470274,39.7874888580776,53.29586551085225,0.8772664248470274,1.8645057664530251,-13.508376652774643,1.6391125604290948,1.8684318856895883,1.7,1.1,26.0,1.6985744415359891,0.8895689360649259,0.9785258296714188,False,
